fr_sentence,lr_sentence,language_pair,class,binary_class,sbert_score,length_score,jaccard_bigrams,jaccard_trigrams,jaccard_quadrigrams,phonetic_jaccard,corpus,language
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,"Sie sin d'accord wore dàs der wie àm erschte dem Mànn siner Màndel üszeje màcht, de stàrigscht isch.",LIMSI_fr-gsw_strasbourg,parallel,1,0.46249663829803467,0.21739130434782608,0.25,0.07303370786516854,0.03431372549019608,0.05555555555555555,LIMSI_fr-gsw,strasbourg
"Ils ont des droits égaux au regard du mariage, durant le mariage et lors de sa dissolution.",3.,parcolab_universal_tr__fr-oc,non-parallel,0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.","Dau còp, le solelh comencèt de 'sclarar e au bot d'un moment, le voiajaire, 'schaufat, enlevèt son mantèl.",LIMSI_fr-oc_noc_issoire,parallel,1,0.39098092913627625,0.05263157894736842,0.43956043956043955,0.3076923076923077,0.22666666666666666,0.24,LIMSI_fr-oc_noc,issoire
Nul ne peut être arbitrairement privé de sa propriété,Ìn keinem derf mr sin Eijetùm àrbiträr wagnamme.,parcolab_universal_tr__fr-gsw,parallel,1,0.4104298949241638,0.1111111111111111,0.234375,0.08139534883720931,0.056179775280898875,0.0,parcolab_universal_tr_,gsw
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Si sò missi d'accordu chì quellu chì ghjunghjarìa u primu à fà,LIMSI_fr-co_ajaccio,semi-parallel,1,0.25952401757240295,0.4782608695652174,0.2621359223300971,0.09933774834437085,0.05389221556886228,0.07142857142857142,LIMSI_fr-co,ajaccio
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,S'acordèron per dire que lo qu'arribariá a lo li far quitar,LIMSI_fr-oc_lan_sainte-livrade,semi-parallel,1,0.41839855909347534,0.5217391304347826,0.2916666666666667,0.10810810810810811,0.03571428571428571,0.16,LIMSI_fr-oc_lan,sainte
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Alavetz, la bisa s'es fotuda a bufar de tota sa fòrça, mès pus bufava, mai le voiajur serrava son capòt al torn d'elh. E a la fin, la bisa a renonciat a l'i faire traire.",LIMSI_fr-oc_lan_tuchan,parallel,1,0.4746473431587219,0.05405405405405406,0.4954128440366973,0.28426395939086296,0.1902834008097166,0.24390243902439024,LIMSI_fr-oc_lan,tuchan
L'enseignement élémentaire est obligatoire.,L'ensenhament elementari,parcolab_universal_tr__fr-oc,semi-parallel,1,0.6404405832290649,0.5,0.3235294117647059,0.2857142857142857,0.25,0.2,parcolab_universal_tr_,oc
Article 26,Àrtikel 26,parcolab_universal_tr__fr-gsw,parallel,1,0.7265881896018982,0.0,0.38461538461538464,0.23076923076923078,0.07692307692307693,1.0,parcolab_universal_tr_,gsw
"Bien qu’on l’ignore souvent en France, la protection des droits linguistiques est bel et bien un droit de l’Homme.",Emai s’es sovent ignorat en frança,parcolab_feltin-20230207_tr__fr-oc,semi-parallel,1,0.13967297971248627,0.6842105263157895,0.23170731707317074,0.14414414414414414,0.08870967741935484,0.09090909090909091,parcolab_feltin-20230207_tr_,oc
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",So het de Nordwend zu mien gaan dàss d'Sonn' d'stärrigst esch.,LIMSI_fr-gsw_mollkirch,parallel,1,0.2621006965637207,0.26666666666666666,0.16279069767441862,0.034482758620689655,0.00819672131147541,0.09523809523809523,LIMSI_fr-gsw,mollkirch
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.","Alòrs, lo solelh se metet de lusirc au bot d'un moment, lo voiatjaire, plan eschaurat, dostet son manteu.",LIMSI_fr-oc_noc_clavieres,non-parallel,0,0.22754865884780884,0.16666666666666666,0.31521739130434784,0.09154929577464789,0.02531645569620253,0.1111111111111111,LIMSI_fr-oc_noc,clavieres
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.",Alòr le sorenh a començat a brilhar,LIMSI_fr-oc_noc_besse,semi-parallel,1,0.38434433937072754,0.631578947368421,0.32432432432432434,0.1782178217821782,0.11711711711711711,0.10526315789473684,LIMSI_fr-oc_noc,besse
Les observations de l’institution internationale au gouvernement français ne doivent cependant pas donner trop d’espoir aux amoureux de la diversité culturelle.,Las observacions de l’institucion internacionala al govèrn francés devon,parcolab_feltin-20230207_tr__fr-oc,semi-parallel,1,0.6421564817428589,0.5714285714285714,0.4174757281553398,0.2578616352201258,0.1878453038674033,0.07407407407407407,parcolab_feltin-20230207_tr_,oc
Article 10,Àrtikel,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.48019614815711975,0.5,0.25,0.18181818181818182,0.1,1.0,parcolab_universal_tr_,gsw
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.",3.,LIMSI_fr-oc_lan_saint-amans,non-parallel,0,0.1646353006362915,0.9615384615384616,0.0,0.0,0.0,0.0,LIMSI_fr-oc_lan,saint
"Considérant que dans la Charte les peuples des Nations Unies ont proclamé à nouveau leur foi dans les droits fondamentaux de l'homme, dans la dignité et la valeur de la personne humaine, dans l'égalité des droits des hommes et des femmes, et qu'ils se sont déclarés résolus à favoriser le progrès social et à instaurer de meilleures conditions de vie dans une liberté plus grande,",Cunsidarendu ch'elli anu dittu in lu so Statutu i populi di i Nazioni Uniti ch'elli credinu in li diritti fundamintali di l'omu,parcolab_universal_tr__fr-co,semi-parallel,1,0.3921182453632355,0.6615384615384615,0.28104575163398693,0.06818181818181818,0.007481296758104738,0.07142857142857142,parcolab_universal_tr_,co
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.",Àrtikel 1,LIMSI_fr-oc_noc_sainte-sigolene,non-parallel,0,0.10744838416576385,0.8947368421052632,0.013333333333333334,0.0,0.0,0.0,LIMSI_fr-oc_noc,sainte
11.,11,parcolab_filsprodigue_tr__fr-gsw,semi-parallel,1,0.9683940410614014,0.0,1.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,gsw
"On pourrait encore poursuivre cette énumération, mais venons-en à l’essentiel. ""Pour le Conseil d’Etat, les traités internationaux ont une valeur supérieure à celle d’une loi.","Tandu pare necessaria rammintà chì u rispettu di i diritti linguistichi di e minurità hè simpliciamente un dirittu di l’Omu, ricunnisciutu cum’è tale da e cunvenzioni internaziunali.",parcolab_feltin-20230207_tr__fr-oc,non-parallel,0,0.5175333023071289,0.07407407407407407,0.35074626865671643,0.0749063670411985,0.0189873417721519,0.046511627906976744,parcolab_feltin-20230207_tr_,oc
A quoi sert une langue ?,À chì ghjova una lingua ?,parcolab_feltin-20211123_tr__fr-co,parallel,1,0.6848056316375732,0.0,0.20588235294117646,0.05128205128205128,0.0,0.42857142857142855,parcolab_feltin-20211123_tr_,co
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.","De Nordwìnd ùn d'Sùnn hän mìtnànder ghändelt, jeder het gmaant er ìsch de Stärigscht vùn de zwei.No ìsch e Wànderer komme ze laufe, in me dicke Màntel ingwìckelt.",parcolab_bisesoleil_or__fr-gsw,parallel,1,0.2845046818256378,0.07142857142857142,0.2361111111111111,0.07264957264957266,0.025547445255474453,0.0425531914893617,parcolab_bisesoleil_or_,gsw
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",Antal,LIMSI_fr-oc_lan_sainte-livrade,semi-parallel,1,0.04098193347454071,0.9333333333333333,0.017857142857142856,0.0,0.0,0.0,LIMSI_fr-oc_lan,sainte
Nul ne peut être arbitrairement privé de sa propriété,Di a so prupiità ùn ni pò essa privu nimu di modu tirannicu.,parcolab_universal_tr__fr-co,parallel,1,0.4824330806732178,0.3076923076923077,0.2,0.05102040816326531,0.0392156862745098,0.23529411764705882,parcolab_universal_tr_,co
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,"Dernoh hèt der Bisswìnd a so stàrik wia mäjlig fànga à blosa, doch wia stäriker ar geblosa hèt, wia feschter hèt der Wànderer sinner Màntel ghebbt, ùn àm And hèt der Bisswìnd s ùffga, àss'r na üssziahjt.",LIMSI_fr-oc_lan_najac,non-parallel,0,0.10944107174873352,0.3783783783783784,0.18120805369127516,0.05394190871369295,0.021897810218978103,0.021739130434782608,LIMSI_fr-oc_lan,najac
2.,2.,parcolab_universal_tr__fr-co,parallel,1,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
"Chacun peut se prévaloir de tous les droits et de toutes les libertés proclamés dans la présente Déclaration, sans distinction aucune, notamment de race, de couleur, de sexe, de langue, de religion, d'opinion politique ou de toute autre opinion, d'origine nationale ou sociale, de fortune, de naissance ou de toute autre situation.","Tota persona se pòt prevaler de totes los dreches e de totas las libertats proclamada dins la presenta Declaracion, sense cap de distincion de raça, de color, de sèxe, de lenga, de religion, d'opinion politica o d'autra mena, d'origina nacionala o sociala, de fortuna, de naissença o de quina autra situacion que siá.",parcolab_universal_tr__fr-oc,parallel,1,0.8890059590339661,0.018867924528301886,0.7272727272727273,0.41901408450704225,0.2748091603053435,0.4074074074074074,parcolab_universal_tr_,oc
Une vision très singulière,E bsùnderscht eijenàrtischi Uffàssùng,parcolab_feltin-20230207_tr__fr-gsw,parallel,1,0.49244511127471924,0.0,0.1,0.0,0.0,0.0,parcolab_feltin-20230207_tr_,gsw
Déclaration universelle des droits de l'homme,DECLARACION UNIVERSALA,parcolab_universal_tr__fr-oc,semi-parallel,1,0.5072029829025269,0.6666666666666666,0.3902439024390244,0.30434782608695654,0.25,0.14285714285714285,parcolab_universal_tr_,oc
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",So het de Wind muen saawe dàss d'Sònne àm stärigschte isch.,LIMSI_fr-gsw_strasbourg,parallel,1,0.36642664670944214,0.26666666666666666,0.17647058823529413,0.043478260869565216,0.008264462809917356,0.09090909090909091,LIMSI_fr-gsw,strasbourg
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Allora, u muntagnolu s'hè missu à suffià di tutti i so forzi, è più suffiaia, più u viaghjadori stringhjia u so manteddu intornu ad eddu è à a fini, u muntagnolu hà rinunciatu à faddilu caccià.",LIMSI_fr-co_monacia_daullene,parallel,1,0.3503158390522003,0.02702702702702703,0.31496062992125984,0.08906882591093117,0.029900332225913623,0.1951219512195122,LIMSI_fr-co_monacia,daullene
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Es çò qu’es ben plan aparegut dins la novèla contada per Laureta, e ieu pretendi de vos’n far la demonstracion encara amb una novèla tota corteta.",LIMSI_fr-co_bonifacio,non-parallel,0,0.3348754644393921,0.2972972972972973,0.35772357723577236,0.05042016806722689,0.01444043321299639,0.09090909090909091,LIMSI_fr-co,bonifacio
"On a longtemps cru que, pour les aider à mieux maîtriser le français, il fallait empêcher les petits Flamands de parler flamand, les petits Catalans de parler catalan, les petits Martiniquais de parler créole, et ainsi de suite.",Per un bellu pezzu s’hè criduta chì,parcolab_feltin-20211123_tr__fr-co,semi-parallel,1,0.1289921998977661,0.8157894736842105,0.1619047619047619,0.017142857142857144,0.0,0.030303030303030304,parcolab_feltin-20211123_tr_,co
Article 2,Àrtikel 2,parcolab_universal_tr__fr-gsw,parallel,1,0.6643183827400208,0.0,0.3333333333333333,0.16666666666666666,0.09090909090909091,1.0,parcolab_universal_tr_,gsw
Chacun a le droit à la reconnaissance en tous lieux de sa personnalité juridique.,"Alavetz, la bisa se metèt a bufar, bufa que bufaràs, mès mai bufava, mai lo voiatjor se sarrava lo mantèl sus el e, a la fin, la bisa quitèt de lo li voler far tombar.",parcolab_universal_tr__fr-oc,non-parallel,0,0.014277676120400429,0.6,0.2641509433962264,0.08670520231213873,0.029556650246305417,0.12121212121212122,parcolab_universal_tr_,oc
- Systématiser les signalétiques bilingues français-langue régionale dans l'espace public et les bâtiments publics.,- Rende sistematica a signaletica bislingua francese-lingua regiunale,parcolab_feltin-20220308_tr__fr-co,semi-parallel,1,0.7650573253631592,0.42857142857142855,0.4810126582278481,0.21367521367521367,0.13432835820895522,0.05555555555555555,parcolab_feltin-20220308_tr_,co
Et qu'il s'agit donc simplement pour la France d'agir conformément aux principes qui font son honneur.,È ch’ella si tratta dunque simpliciamente,parcolab_feltin-20220308_tr__fr-co,semi-parallel,1,0.2142200618982315,0.625,0.19540229885057472,0.058823529411764705,0.032,0.047619047619047616,parcolab_feltin-20220308_tr_,co
"- Créer sur fonds publics des crèches bilingues : alsacien-français en Alsace, basque-français au Pays basque, picard-français en Picardie, créole-français en Martinique, etc.","- Creà nantu à fondi publichi ciucciarelle bislingue : alsazianu-francese in Alsazia, bascu-francese à u Paese Bascu, picard-francese in Picardia, creolu-francese in Martinica, etc.",parcolab_feltin-20220308_tr__fr-co,parallel,1,0.8222061395645142,0.041666666666666664,0.5185185185185185,0.2768361581920904,0.17452830188679244,0.22580645161290322,parcolab_feltin-20220308_tr_,co
Article 8,Àrtikel 8,parcolab_universal_tr__fr-gsw,parallel,1,0.7084305286407471,0.0,0.3333333333333333,0.16666666666666666,0.09090909090909091,1.0,parcolab_universal_tr_,gsw
2.,"La bisa e le sulelh se chamalhavan, per saubre lequau qu'èra le plus fòrt, quand ils vegueton un voiajur que s'avançava, plijat dins son mantiau.",parcolab_universal_tr__fr-gsw,non-parallel,0,0.3204130232334137,0.96,0.0,0.0,0.0,0.0,parcolab_universal_tr_,gsw
"Les parents ont, par priorité, le droit de choisir le genre d'éducation à donner à leurs enfants.",D’Eltere hàn vorràngich s Racht,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.0,0.7058823529411765,0.12162162162162163,0.00909090909090909,0.0,0.0,parcolab_universal_tr_,gsw
"Considérant que les Etats Membres se sont engagés à assurer, en coopération avec l'Organisation des Nations Unies, le respect universel et effectif des droits de l'homme et des libertés fondamentales,","Cunsidarendu ch'elli anu prumissu i Stati Membri di fà, cù l'aiutu di l'Urganisazioni di i Nazioni Uniti, ch'elli sianu rispittati da veru in lu mondu sanu i diritti di l'omu è i libertà fundamintali,",parcolab_universal_tr__fr-co,parallel,1,0.5806289911270142,0.11764705882352941,0.4074074074074074,0.10989010989010989,0.045317220543806644,0.08163265306122448,parcolab_universal_tr_,co
2.,2.,parcolab_universal_tr__fr-co,semi-parallel,1,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
14.,"Dìs het d’Gschìcht, wie d’Lauretta verzehlt het, gànz guet gezeijt, ùn ìch bewis es éich noch emol mìteme kùrze Gschìchtel.",parcolab_filsprodigue_tr__fr-oc,non-parallel,0,0.32004314661026,0.95,0.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,oc
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.","E jeder Mensch het s Racht, e Nàtionàlität ze hàn.",LIMSI_fr-oc_noc_montrollet,non-parallel,0,0.10773654282093048,0.47368421052631576,0.18888888888888888,0.023076923076923078,0.0,0.0,LIMSI_fr-oc_noc,montrollet
Article 12,Article,parcolab_universal_tr__fr-oc,semi-parallel,1,0.849575400352478,0.5,0.6666666666666666,0.625,0.5714285714285714,1.0,parcolab_universal_tr_,oc
L'enseignement élémentaire est obligatoire.,De Elemantàrùnterrìcht ìsch obligàtorisch.,parcolab_universal_tr__fr-gsw,parallel,1,0.21836060285568237,0.0,0.3404255319148936,0.2,0.12307692307692308,0.0,parcolab_universal_tr_,gsw
"C'est pourquoi imposer par la suite à un individu une autre langue, plus ""noble"", c'est ipso facto présenter la sienne comme ignoble.","Eccu perchè impone dopu à un individuu un’altra lingua, più « nobile », hè ipso facto prisentà a soia cum’è ignobile.",parcolab_feltin-20211123_tr__fr-co,parallel,1,0.8473215699195862,0.045454545454545456,0.3949579831932773,0.23391812865497075,0.16145833333333334,0.32142857142857145,parcolab_feltin-20211123_tr_,co
"De même, il ne sera infligé aucune peine plus forte que celle qui était applicable au moment où l'acte délictueux a été commis.",Un' si darà mancu un casticu più maiò cà quillu chì era privistu quandu ellu hè statu fattu un dilittu.,parcolab_universal_tr__fr-co,parallel,1,0.19362503290176392,0.13043478260869565,0.2727272727272727,0.043010752688172046,0.009478672985781991,0.02631578947368421,parcolab_universal_tr_,co
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Convenguèron que lo prumièr que li fariá tombar lo saile seriá reconegut coma lo pus fòrt.,LIMSI_fr-oc_lan_lepontdemontvert,parallel,1,0.484846830368042,0.30434782608695654,0.40594059405940597,0.14634146341463414,0.06382978723404255,0.28,LIMSI_fr-oc_lan,lepontdemontvert
"Chacun a droit à la protection des intérêts moraux et matériels découlant de toute production scientifique, littéraire ou artistique dont il est l'auteur.",E jeder Mensch het s Racht,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.30163824558258057,0.7391304347826086,0.1368421052631579,0.0064516129032258064,0.0,0.0,parcolab_universal_tr_,gsw
"mais il fallait faire festin et nous réjouir, parce que votre frère était mort, et il est ressuscité ; il était perdu, et il a été retrouvé.",17.,parcolab_filsprodigue_tr__fr-co,non-parallel,0,0.09531016647815704,0.9629629629629629,0.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,co
"Enfin, étant rentré en lui-même, il dit : Combien y a-t-il, chez mon père, de serviteurs à gages qui ont plus de pain qu'il ne leur en faut ; et moi je meurs ici de faim !",Ma daparellu à pinzatu e à dittu,parcolab_filsprodigue_tr__fr-co,semi-parallel,1,0.3272581696510315,0.8108108108108109,0.1326530612244898,0.01875,0.0056179775280898875,0.09090909090909091,parcolab_filsprodigue_tr_,co
Préambule,Preambul,parcolab_universal_tr__fr-oc,semi-parallel,1,0.7259844541549683,0.0,0.875,0.8571428571428571,0.8333333333333334,1.0,parcolab_universal_tr_,oc
Ces bons résultats sont d'ailleurs conformes à ce que l'on observe à l'étranger.,16.,parcolab_feltin-20210921_tr__fr-co,non-parallel,0,0.11940857768058777,0.9230769230769231,0.0,0.0,0.0,0.0,parcolab_feltin-20210921_tr_,co
13.,13.,parcolab_filsprodigue_tr__fr-co,parallel,1,1.0,0.0,1.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,co
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Faguèron la pacha per dire que lo que capitariá de,LIMSI_fr-oc_lan_najac,semi-parallel,1,0.39652201533317566,0.5652173913043478,0.2222222222222222,0.060810810810810814,0.024691358024691357,0.07692307692307693,LIMSI_fr-oc_lan,najac
"La volonté du peuple est le fondement de l'autorité des pouvoirs publics; cette volonté doit s'exprimer par des élections honnêtes qui doivent avoir lieu périodiquement, au suffrage universel égal et au vote secret ou suivant une procédure équivalente assurant la liberté du vote.","De Wìlle vùm Vollik ìsch d’Grùndloej vùn de Äutorität vùn de éffentliche Gewàlt; Dër Wìlle muess sich dùrich ehrlichi Wàhle üssdrìcke, ùn dìe Wàhle mìen regelmaßi stàttfìnde, noocheme gliche ùn àllgemeine Wàhlracht ùn mìt gheimer Stìmmàbgàb, odder noochem àndere Verfàhre, wie genäu eso fréji Wàhle gàràntìert.",parcolab_universal_tr__fr-gsw,parallel,1,0.03993859514594078,0.06521739130434782,0.3128205128205128,0.09090909090909091,0.024439918533604887,0.029850746268656716,parcolab_universal_tr_,gsw
1.,1.,parcolab_universal_tr__fr-gsw,semi-parallel,1,1.0,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,gsw
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Faguèrou la pacho per dire que lou que capitariè de li faire toumba soun mantèl seriè vist coumo lou mai fort.,LIMSI_fr-oc_lan_domessargues_mi,parallel,1,0.39921677112579346,0.08695652173913043,0.4074074074074074,0.1388888888888889,0.06763285024154589,0.1935483870967742,LIMSI_fr-oc_lan_domessargues,mi
"L’affaire n’a pas fait les grands titres des journaux ; les défenseurs des libertés ne se sont pas mobilisés et, à ma connaissance, BHL ne prépare aucun film sur le sujet.",Una visione assai singulare,parcolab_feltin-20230207_tr__fr-gsw,non-parallel,0,0.042475007474422455,0.8709677419354839,0.14150943396226415,0.024691358024691357,0.0,0.0,parcolab_feltin-20230207_tr_,gsw
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.","Àlli Kìnder, eb se ìn de Eh gebore sìnn odder nìt, genìeße de salwe soziàle Schùtz.",LIMSI_fr-gsw_schirrhein,non-parallel,0,0.06396590173244476,0.0625,0.17777777777777778,0.05426356589147287,0.014184397163120567,0.037037037037037035,LIMSI_fr-gsw,schirrhein
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.","La bisa e le solelh se pelavon, chascun assurava qu'èia le pus fòrt quand veguèton un voiatjor que s'avançava, envelopat dins son mantèl.",LIMSI_fr-oc_noc_besse,non-parallel,0,0.2722156345844269,0.34782608695652173,0.30392156862745096,0.15286624203821655,0.096045197740113,0.13793103448275862,LIMSI_fr-oc_noc,besse
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.",Ferma avà à capì perchè ùn sò appiecati in Francia.,LIMSI_fr-oc_lan_sainte-croix,non-parallel,0,0.18468627333641052,0.47368421052631576,0.16304347826086957,0.03076923076923077,0.007246376811594203,0.041666666666666664,LIMSI_fr-oc_lan,sainte
"A l'inverse, enseigner le français et le breton à parité horaire, comme le souhaite Jean-Michel Blanquer, reviendrait à réduire l'exposition hebdomadaire des enfants à la langue régionale à seulement douze heures, ce qui ne permet pas de former de bons locuteurs.",Articulu 18,parcolab_feltin-20210921_tr__fr-co,non-parallel,0,0.16412393748760223,0.9512195121951219,0.03816793893129771,0.0,0.0,0.0,parcolab_feltin-20210921_tr_,co
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.",Dr Nordwìng un d Sunne hai sìch deschpediert,LIMSI_fr-gsw_waldighofen,semi-parallel,1,0.34303608536720276,0.6923076923076923,0.15789473684210525,0.018404907975460124,0.005649717514124294,0.06666666666666667,LIMSI_fr-gsw,waldighofen
31.,31.,parcolab_filsprodigue_tr__fr-oc,parallel,1,0.9999998807907104,0.0,1.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,oc
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Tombèguen d'acòrdi qu'aqueste qu'arribariá prumièr a descargar le,LIMSI_fr-oc_lan_toulouse,semi-parallel,1,0.4367232918739319,0.6521739130434783,0.3469387755102041,0.13245033112582782,0.05917159763313609,0.12,LIMSI_fr-oc_lan,toulouse
Article 14,Àrtikel,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.5136586427688599,0.5,0.25,0.18181818181818182,0.1,1.0,parcolab_universal_tr_,gsw
"Nul ne peut être arbitrairement arrêté, détenu ni exilé.",Una confusion entre integracion e assimilacion,parcolab_universal_tr__fr-gsw,non-parallel,0,0.12380059063434601,0.3333333333333333,0.16393442622950818,0.047619047619047616,0.011235955056179775,0.0,parcolab_universal_tr_,gsw
Celle du Conseil constitutionnel déclarant en 2021 contraire à la loi fondamentale certains articles de la loi Molac de promotion des langues régionales.,Quella di u Cunsigliu custituziunale dichjarendu in u 2021 cuntrariu à a legge fundamentale unepochi d’articuli di a legge Molac di prumuzione di e lingue regiunale.,parcolab_feltin-20230207_tr__fr-co,parallel,1,0.7179800271987915,0.11538461538461539,0.5132743362831859,0.20657276995305165,0.109375,0.16666666666666666,parcolab_feltin-20230207_tr_,co
"12 millions de Français les utilisent en effet au quotidien et 61% d'entre eux trouvent ""dommage que la pratique des langues dites régionales ne soit pas plus encouragée"" (1).",12 millioni di Francesi l’adopranu di fatti à u cutidianu è 61% trà di elli ghjudicheghjanu ch’ellu,parcolab_feltin-20220308_tr__fr-co,semi-parallel,1,0.6142473220825195,0.41379310344827586,0.3008130081300813,0.0970873786407767,0.0502092050209205,0.08333333333333333,parcolab_feltin-20220308_tr_,co
"et son fils lui dit : mon père, j'ai péché contre le ciel et contre vous ; et je ne suis plus digne d'être appelé votre fils.","Hè altrettantu stupidu di sbarrazzassi di l’alsazianu, di u shimaorè (una di e lingue di Maiotta) o di u nurmandu perchè parlemu u francese quant’è toglie u ponte di u Gard, u castellu di Chambors o a catedrale di Reims perchè sti munumenti si trovanu fora di l’Ile-de-France.",parcolab_filsprodigue_tr__fr-co,non-parallel,0,0.12791375815868378,0.4375,0.20382165605095542,0.0528169014084507,0.008849557522123894,0.0,parcolab_filsprodigue_tr_,co
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",So hàt der Nìderwìnd müeßa züegaa àss,LIMSI_fr-gsw_rixheim,semi-parallel,1,0.12135623395442963,0.5333333333333333,0.1038961038961039,0.02040816326530612,0.009900990099009901,0.0,LIMSI_fr-gsw,rixheim
"Symboliquement, en revanche, l’affaire est évidemment fâcheuse pour une nation qui se veut le ""pays des droits de l’Homme"".",Symbolisch isch àwer die Affar peinlich,parcolab_feltin-20230207_tr__fr-gsw,semi-parallel,1,0.2001246064901352,0.6842105263157895,0.14736842105263157,0.05384615384615385,0.03571428571428571,0.041666666666666664,parcolab_feltin-20230207_tr_,gsw
"Toute personne a droit à la liberté de pensée, de conscience et de religion; ce droit implique la liberté de changer de religion ou de conviction ainsi que la liberté de manifester sa religion ou sa conviction, seule ou en commun, tant en public qu'en privé, par l'enseignement, les pratiques, le culte et l'accomplissement des rites.","Tota persona a drech a la libertat de pensada, de consciéncia e de religion; aquel drech implica la libertat de cambiar de religion ou de cresença, emai la libertat de manifestar sa religion o sa cresença individualament o en comun, tant en public coma en privat, per l'ensenhament, la practica, lo culte e l'acompliment dels rites.",parcolab_universal_tr__fr-oc,parallel,1,0.8812727928161621,0.0,0.6571428571428571,0.39436619718309857,0.2918918918918919,0.34,parcolab_universal_tr_,oc
